any,Catalunya,nacionalitat,sexe,edat quinquennal,concepte,estat,valor
1991,Catalunya,Àsia i Oceania,total,de 20 a 24 anys,població,,380
1991,Catalunya,Àsia i Oceania,total,de 25 a 29 anys,població,,599
1991,Catalunya,Àsia i Oceania,total,de 30 a 34 anys,població,,949
1991,Catalunya,Àsia i Oceania,total,de 35 a 39 anys,població,,818
1991,Catalunya,Àsia i Oceania,total,de 40 a 44 anys,població,,628
1991,Catalunya,Àsia i Oceania,total,de 45 a 49 anys,població,,326
1991,Catalunya,Àsia i Oceania,total,de 50 a 54 anys,població,,173
1991,Catalunya,Àsia i Oceania,total,de 55 a 59 anys,població,,109
1991,Catalunya,Àsia i Oceania,total,de 60 a 64 anys,població,,95
1991,Catalunya,Àsia i Oceania,total,de 65 a 69 anys,població,,92
1991,Catalunya,Àsia i Oceania,total,de 70 a 74 anys,població,,63
1991,Catalunya,Àsia i Oceania,total,de 75 a 79 anys,població,,54
1991,Catalunya,Àsia i Oceania,total,de 80 a 84 anys,població,,40
1991,Catalunya,Àsia i Oceania,total,85 anys o més,població,,16
1991,Catalunya,Àsia i Oceania,total,total,població,,5678
1991,Catalunya,total,homes,de 0 a 4 anys,població,,145290
1991,Catalunya,total,homes,de 5 a 9 anys,població,,174729
1991,Catalunya,total,homes,de 10 a 14 anys,població,,237323
1991,Catalunya,total,homes,de 15 a 19 anys,població,,264375
1991,Catalunya,total,homes,de 20 a 24 anys,població,,249339
1991,Catalunya,total,homes,de 25 a 29 anys,població,,236857
1991,Catalunya,total,homes,de 30 a 34 anys,població,,222005
1991,Catalunya,total,homes,de 35 a 39 anys,població,,204529
1991,Catalunya,total,homes,de 40 a 44 anys,població,,202010
1991,Catalunya,total,homes,de 45 a 49 anys,població,,183169
1991,Catalunya,total,homes,de 50 a 54 anys,població,,158766
1991,Catalunya,total,homes,de 55 a 59 anys,població,,172995
1991,Catalunya,total,homes,de 60 a 64 anys,població,,158294
1991,Catalunya,total,homes,de 65 a 69 anys,població,,135965
1991,Catalunya,total,homes,de 70 a 74 anys,població,,89444
1991,Catalunya,total,homes,de 75 a 79 anys,població,,65676
1991,Catalunya,total,homes,de 80 a 84 anys,població,,39897
1991,Catalunya,total,homes,85 anys o més,població,,22279
1991,Catalunya,total,homes,total,població,,2962942
1991,Catalunya,total,dones,de 0 a 4 anys,població,,134793
1991,Catalunya,total,dones,de 5 a 9 anys,població,,163100
1991,Catalunya,total,dones,de 10 a 14 anys,població,,221043
1991,Catalunya,total,dones,de 15 a 19 anys,població,,247716
1991,Catalunya,total,dones,de 20 a 24 anys,població,,237876
1991,Catalunya,total,dones,de 25 a 29 anys,població,,232284
1991,Catalunya,total,dones,de 30 a 34 anys,població,,224772
1991,Catalunya,total,dones,de 35 a 39 anys,població,,208273
1991,Catalunya,total,dones,de 40 a 44 anys,població,,205716
1991,Catalunya,total,dones,de 45 a 49 anys,població,,184291
1991,Catalunya,total,dones,de 50 a 54 anys,població,,161238
1991,Catalunya,total,dones,de 55 a 59 anys,població,,184365
1991,Catalunya,total,dones,de 60 a 64 anys,població,,177035
1991,Catalunya,total,dones,de 65 a 69 anys,població,,160973
1991,Catalunya,total,dones,de 70 a 74 anys,població,,125569
1991,Catalunya,total,dones,de 75 a 79 anys,població,,103211
1991,Catalunya,total,dones,de 80 a 84 anys,població,,72650
1991,Catalunya,total,dones,85 anys o més,població,,51647
1991,Catalunya,total,dones,total,població,,3096552
1991,Catalunya,total,total,de 0 a 4 anys,població,,280083
1991,Catalunya,total,total,de 5 a 9 anys,població,,337829
1991,Catalunya,total,total,de 10 a 14 anys,població,,458366
1991,Catalunya,total,total,de 15 a 19 anys,població,,512091
1991,Catalunya,total,total,de 20 a 24 anys,població,,487215
1991,Catalunya,total,total,de 25 a 29 anys,població,,469141
1991,Catalunya,total,total,de 30 a 34 anys,població,,446777
1991,Catalunya,total,total,de 35 a 39 anys,població,,412802
1991,Catalunya,total,total,de 40 a 44 anys,població,,407726
1991,Catalunya,total,total,de 45 a 49 anys,població,,367460
1991,Catalunya,total,total,de 50 a 54 anys,població,,320004
1991,Catalunya,total,total,de 55 a 59 anys,població,,357360
1991,Catalunya,total,total,de 60 a 64 anys,població,,335329
1991,Catalunya,total,total,de 65 a 69 anys,població,,296938
1991,Catalunya,total,total,de 70 a 74 anys,població,,215013
1991,Catalunya,total,total,de 75 a 79 anys,població,,168887
1991,Catalunya,total,total,de 80 a 84 anys,població,,112547
1991,Catalunya,total,total,85 anys o més,població,,73926
1991,Catalunya,total,total,total,població,,6059494
1996,Catalunya,espanyola,homes,de 0 a 4 anys,població,,134765
1996,Catalunya,espanyola,homes,de 5 a 9 anys,població,,141956
1996,Catalunya,espanyola,homes,de 10 a 14 anys,població,,171282
1996,Catalunya,espanyola,homes,de 15 a 19 anys,població,,231994
1996,Catalunya,espanyola,homes,de 20 a 24 anys,població,,256191
1996,Catalunya,espanyola,homes,de 25 a 29 anys,població,,238494
1996,Catalunya,espanyola,homes,de 30 a 34 anys,població,,230324
1996,Catalunya,espanyola,homes,de 35 a 39 anys,població,,215213
1996,Catalunya,espanyola,homes,de 40 a 44 anys,població,,200126
1996,Catalunya,espanyola,homes,de 45 a 49 anys,població,,196618
1996,Catalunya,espanyola,homes,de 50 a 54 anys,població,,177512
1996,Catalunya,espanyola,homes,de 55 a 59 anys,població,,151913
1996,Catalunya,espanyola,homes,de 60 a 64 anys,població,,163993
1996,Catalunya,espanyola,homes,de 65 a 69 anys,població,,145533
1996,Catalunya,espanyola,homes,de 70 a 74 anys,població,,118619
1996,Catalunya,espanyola,homes,de 75 a 79 anys,població,,71671
1996,Catalunya,espanyola,homes,de 80 a 84 anys,població,,44961
1996,Catalunya,espanyola,homes,85 anys o més,població,,29139
1996,Catalunya,espanyola,homes,total,població,,2920304
1996,Catalunya,espanyola,dones,de 0 a 4 anys,població,,129575
1996,Catalunya,espanyola,dones,de 5 a 9 anys,població,,135908
1996,Catalunya,espanyola,dones,de 10 a 14 anys,població,,164690
1996,Catalunya,espanyola,dones,de 15 a 19 anys,població,,222930
1996,Catalunya,espanyola,dones,de 20 a 24 anys,població,,247200
1996,Catalunya,espanyola,dones,de 25 a 29 anys,població,,233256
1996,Catalunya,espanyola,dones,de 30 a 34 anys,població,,229453
1996,Catalunya,espanyola,dones,de 35 a 39 anys,població,,220737
1996,Catalunya,espanyola,dones,de 40 a 44 anys,població,,203057
1996,Catalunya,espanyola,dones,de 45 a 49 anys,població,,199333
1996,Catalunya,espanyola,dones,de 50 a 54 anys,població,,179576
1996,Catalunya,espanyola,dones,de 55 a 59 anys,població,,154020
1996,Catalunya,espanyola,dones,de 60 a 64 anys,població,,177623
1996,Catalunya,espanyola,dones,de 65 a 69 anys,població,,169015
1996,Catalunya,espanyola,dones,de 70 a 74 anys,població,,149427
1996,Catalunya,espanyola,dones,de 75 a 79 anys,població,,110189
1996,Catalunya,espanyola,dones,de 80 a 84 anys,població,,79748
1996,Catalunya,espanyola,dones,85 anys o més,població,,65964
1996,Catalunya,espanyola,dones,total,població,,3071701
1996,Catalunya,espanyola,total,de 0 a 4 anys,població,,264340
1996,Catalunya,espanyola,total,de 5 a 9 anys,població,,277864
1996,Catalunya,espanyola,total,de 10 a 14 anys,població,,335972
1996,Catalunya,espanyola,total,de 15 a 19 anys,població,,454924
1996,Catalunya,espanyola,total,de 20 a 24 anys,població,,503391
1996,Catalunya,espanyola,total,de 25 a 29 anys,població,,471750
1996,Catalunya,espanyola,total,de 30 a 34 anys,població,,459777
1996,Catalunya,espanyola,total,de 35 a 39 anys,població,,435950
1996,Catalunya,espanyola,total,de 40 a 44 anys,població,,403183
1996,Catalunya,espanyola,total,de 45 a 49 anys,població,,395951
1996,Catalunya,espanyola,total,de 50 a 54 anys,població,,357088
1996,Catalunya,espanyola,total,de 55 a 59 anys,població,,305933
1996,Catalunya,espanyola,total,de 60 a 64 anys,població,,341616
1996,Catalunya,espanyola,total,de 65 a 69 anys,població,,314548
1996,Catalunya,espanyola,total,de 70 a 74 anys,població,,268046
1996,Catalunya,espanyola,total,de 75 a 79 anys,població,,181860
1996,Catalunya,espanyola,total,de 80 a 84 anys,població,,124709
1996,Catalunya,espanyola,total,85 anys o més,població,,95103
1996,Catalunya,espanyola,total,total,població,,5992005
1996,Catalunya,resta de la Unió Europea,homes,de 0 a 4 anys,població,,353
1996,Catalunya,resta de la Unió Europea,homes,de 5 a 9 anys,població,,411
1996,Catalunya,resta de la Unió Europea,homes,de 10 a 14 anys,població,,532
1996,Catalunya,resta de la Unió Europea,homes,de 15 a 19 anys,població,,551
1996,Catalunya,resta de la Unió Europea,homes,de 20 a 24 anys,població,,807
1996,Catalunya,resta de la Unió Europea,homes,de 25 a 29 anys,població,,1444
1996,Catalunya,resta de la Unió Europea,homes,de 30 a 34 anys,població,,1879
1996,Catalunya,resta de la Unió Europea,homes,de 35 a 39 anys,població,,1408
1996,Catalunya,resta de la Unió Europea,homes,de 40 a 44 anys,població,,980
1996,Catalunya,resta de la Unió Europea,homes,de 45 a 49 anys,població,,889
1996,Catalunya,resta de la Unió Europea,homes,de 50 a 54 anys,població,,815
1996,Catalunya,resta de la Unió Europea,homes,de 55 a 59 anys,població,,774
1996,Catalunya,resta de la Unió Europea,homes,de 60 a 64 anys,població,,707
1996,Catalunya,resta de la Unió Europea,homes,de 65 a 69 anys,població,,702
1996,Catalunya,resta de la Unió Europea,homes,de 70 a 74 anys,població,,525
1996,Catalunya,resta de la Unió Europea,homes,de 75 a 79 anys,població,,260
1996,Catalunya,resta de la Unió Europea,homes,de 80 a 84 anys,població,,171
1996,Catalunya,resta de la Unió Europea,homes,85 anys o més,població,,128
1996,Catalunya,resta de la Unió Europea,homes,total,població,,13336
1996,Catalunya,resta de la Unió Europea,dones,de 0 a 4 anys,població,,323
1996,Catalunya,resta de la Unió Europea,dones,de 5 a 9 anys,població,,376
1996,Catalunya,resta de la Unió Europea,dones,de 10 a 14 anys,població,,417
1996,Catalunya,resta de la Unió Europea,dones,de 15 a 19 anys,població,,558
1996,Catalunya,resta de la Unió Europea,dones,de 20 a 24 anys,població,,830
1996,Catalunya,resta de la Unió Europea,dones,de 25 a 29 anys,població,,1490
1996,Catalunya,resta de la Unió Europea,dones,de 30 a 34 anys,població,,1885
1996,Catalunya,resta de la Unió Europea,dones,de 35 a 39 anys,població,,1384
1996,Catalunya,resta de la Unió Europea,dones,de 40 a 44 anys,població,,1138
1996,Catalunya,resta de la Unió Europea,dones,de 45 a 49 anys,població,,1062
1996,Catalunya,resta de la Unió Europea,dones,de 50 a 54 anys,població,,824
1996,Catalunya,resta de la Unió Europea,dones,de 55 a 59 anys,població,,719
1996,Catalunya,resta de la Unió Europea,dones,de 60 a 64 anys,població,,723
1996,Catalunya,resta de la Unió Europea,dones,de 65 a 69 anys,població,,657
1996,Catalunya,resta de la Unió Europea,dones,de 70 a 74 anys,població,,609
1996,Catalunya,resta de la Unió Europea,dones,de 75 a 79 anys,població,,380
1996,Catalunya,resta de la Unió Europea,dones,de 80 a 84 anys,població,,274
1996,Catalunya,resta de la Unió Europea,dones,85 anys o més,població,,243
1996,Catalunya,resta de la Unió Europea,dones,total,població,,13892
1996,Catalunya,resta de la Unió Europea,total,de 0 a 4 anys,població,,676
1996,Catalunya,resta de la Unió Europea,total,de 5 a 9 anys,població,,787
1996,Catalunya,resta de la Unió Europea,total,de 10 a 14 anys,població,,949
1996,Catalunya,resta de la Unió Europea,total,de 15 a 19 anys,població,,1109
1996,Catalunya,resta de la Unió Europea,total,de 20 a 24 anys,població,,1637
1996,Catalunya,resta de la Unió Europea,total,de 25 a 29 anys,població,,2934
1996,Catalunya,resta de la Unió Europea,total,de 30 a 34 anys,població,,3764
1996,Catalunya,resta de la Unió Europea,total,de 35 a 39 anys,població,,2792
1996,Catalunya,resta de la Unió Europea,total,de 40 a 44 anys,població,,2118
1996,Catalunya,resta de la Unió Europea,total,de 45 a 49 anys,població,,1951
1996,Catalunya,resta de la Unió Europea,total,de 50 a 54 anys,població,,1639
1996,Catalunya,resta de la Unió Europea,total,de 55 a 59 anys,població,,1493
1996,Catalunya,resta de la Unió Europea,total,de 60 a 64 anys,població,,1430
1996,Catalunya,resta de la Unió Europea,total,de 65 a 69 anys,població,,1359
1996,Catalunya,resta de la Unió Europea,total,de 70 a 74 anys,població,,1134
1996,Catalunya,resta de la Unió Europea,total,de 75 a 79 anys,població,,640
1996,Catalunya,resta de la Unió Europea,total,de 80 a 84 anys,població,,445
1996,Catalunya,resta de la Unió Europea,total,85 anys o més,població,,371
1996,Catalunya,resta de la Unió Europea,total,total,població,,27228
1996,Catalunya,resta d'Europa,homes,de 0 a 4 anys,població,,54
1996,Catalunya,resta d'Europa,homes,de 5 a 9 anys,població,,98
1996,Catalunya,resta d'Europa,homes,de 10 a 14 anys,població,,97
1996,Catalunya,resta d'Europa,homes,de 15 a 19 anys,població,,91
1996,Catalunya,resta d'Europa,homes,de 20 a 24 anys,població,,92
1996,Catalunya,resta d'Europa,homes,de 25 a 29 anys,població,,155
1996,Catalunya,resta d'Europa,homes,de 30 a 34 anys,població,,155
1996,Catalunya,resta d'Europa,homes,de 35 a 39 anys,població,,123
1996,Catalunya,resta d'Europa,homes,de 40 a 44 anys,població,,77
1996,Catalunya,resta d'Europa,homes,de 45 a 49 anys,població,,71
1996,Catalunya,resta d'Europa,homes,de 50 a 54 anys,població,,76
1996,Catalunya,resta d'Europa,homes,de 55 a 59 anys,població,,70
1996,Catalunya,resta d'Europa,homes,de 60 a 64 anys,població,,83
1996,Catalunya,resta d'Europa,homes,de 65 a 69 anys,població,,90
1996,Catalunya,resta d'Europa,homes,de 70 a 74 anys,població,,59
1996,Catalunya,resta d'Europa,homes,de 75 a 79 anys,població,,47
1996,Catalunya,resta d'Europa,homes,de 80 a 84 anys,població,,18
1996,Catalunya,resta d'Europa,homes,85 anys o més,població,,18
1996,Catalunya,resta d'Europa,homes,total,població,,1474
1996,Catalunya,resta d'Europa,dones,de 0 a 4 anys,població,,53
1996,Catalunya,resta d'Europa,dones,de 5 a 9 anys,població,,98
1996,Catalunya,resta d'Europa,dones,de 10 a 14 anys,població,,71
1996,Catalunya,resta d'Europa,dones,de 15 a 19 anys,població,,85
1996,Catalunya,resta d'Europa,dones,de 20 a 24 anys,població,,138
1996,Catalunya,resta d'Europa,dones,de 25 a 29 anys,població,,177
1996,Catalunya,resta d'Europa,dones,de 30 a 34 anys,població,,198
1996,Catalunya,resta d'Europa,dones,de 35 a 39 anys,població,,140
1996,Catalunya,resta d'Europa,dones,de 40 a 44 anys,població,,118
1996,Catalunya,resta d'Europa,dones,de 45 a 49 anys,població,,104
1996,Catalunya,resta d'Europa,dones,de 50 a 54 anys,població,,95
1996,Catalunya,resta d'Europa,dones,de 55 a 59 anys,població,,72
1996,Catalunya,resta d'Europa,dones,de 60 a 64 anys,població,,74
1996,Catalunya,resta d'Europa,dones,de 65 a 69 anys,població,,66
1996,Catalunya,resta d'Europa,dones,de 70 a 74 anys,població,,77
1996,Catalunya,resta d'Europa,dones,de 75 a 79 anys,població,,51
1996,Catalunya,resta d'Europa,dones,de 80 a 84 anys,població,,32
1996,Catalunya,resta d'Europa,dones,85 anys o més,població,,23
1996,Catalunya,resta d'Europa,dones,total,població,,1672
1996,Catalunya,resta d'Europa,total,de 0 a 4 anys,població,,107
1996,Catalunya,resta d'Europa,total,de 5 a 9 anys,població,,196
1996,Catalunya,resta d'Europa,total,de 10 a 14 anys,població,,168
1996,Catalunya,resta d'Europa,total,de 15 a 19 anys,població,,176
1996,Catalunya,resta d'Europa,total,de 20 a 24 anys,població,,230
1996,Catalunya,resta d'Europa,total,de 25 a 29 anys,població,,332
1996,Catalunya,resta d'Europa,total,de 30 a 34 anys,població,,353
1996,Catalunya,resta d'Europa,total,de 35 a 39 anys,població,,263
1996,Catalunya,resta d'Europa,total,de 40 a 44 anys,població,,195
1996,Catalunya,resta d'Europa,total,de 45 a 49 anys,població,,175
1996,Catalunya,resta d'Europa,total,de 50 a 54 anys,població,,171
1996,Catalunya,resta d'Europa,total,de 55 a 59 anys,població,,142
1996,Catalunya,resta d'Europa,total,de 60 a 64 anys,població,,157
1996,Catalunya,resta d'Europa,total,de 65 a 69 anys,població,,156
1996,Catalunya,resta d'Europa,total,de 70 a 74 anys,població,,136
1996,Catalunya,resta d'Europa,total,de 75 a 79 anys,població,,98
1996,Catalunya,resta d'Europa,total,de 80 a 84 anys,població,,50
1996,Catalunya,resta d'Europa,total,85 anys o més,població,,41
1996,Catalunya,resta d'Europa,total,total,població,,3146
1996,Catalunya,Àfrica,homes,de 0 a 4 anys,població,,1184
1996,Catalunya,Àfrica,homes,de 5 a 9 anys,població,,1166
1996,Catalunya,Àfrica,homes,de 10 a 14 anys,població,,1330
1996,Catalunya,Àfrica,homes,de 15 a 19 anys,població,,1181
1996,Catalunya,Àfrica,homes,de 20 a 24 anys,població,,1291
1996,Catalunya,Àfrica,homes,de 25 a 29 anys,població,,3282
1996,Catalunya,Àfrica,homes,de 30 a 34 anys,població,,3944
1996,Catalunya,Àfrica,homes,de 35 a 39 anys,població,,3217
1996,Catalunya,Àfrica,homes,de 40 a 44 anys,població,,2456
1996,Catalunya,Àfrica,homes,de 45 a 49 anys,població,,1322
1996,Catalunya,Àfrica,homes,de 50 a 54 anys,població,,734
1996,Catalunya,Àfrica,homes,de 55 a 59 anys,població,,490
1996,Catalunya,Àfrica,homes,de 60 a 64 anys,població,,320
1996,Catalunya,Àfrica,homes,de 65 a 69 anys,població,,166
1996,Catalunya,Àfrica,homes,de 70 a 74 anys,població,,58
1996,Catalunya,Àfrica,homes,de 75 a 79 anys,població,,33
1996,Catalunya,Àfrica,homes,de 80 a 84 anys,població,,21
1996,Catalunya,Àfrica,homes,85 anys o més,població,,17
1996,Catalunya,Àfrica,homes,total,població,,22212
1996,Catalunya,Àfrica,dones,de 0 a 4 anys,població,,1141
1996,Catalunya,Àfrica,dones,de 5 a 9 anys,població,,1041
1996,Catalunya,Àfrica,dones,de 10 a 14 anys,població,,1151
1996,Catalunya,Àfrica,dones,de 15 a 19 anys,població,,1119
1996,Catalunya,Àfrica,dones,de 20 a 24 anys,població,,1433
1996,Catalunya,Àfrica,dones,de 25 a 29 anys,població,,1585
1996,Catalunya,Àfrica,dones,de 30 a 34 anys,població,,1558
1996,Catalunya,Àfrica,dones,de 35 a 39 anys,població,,1339
1996,Catalunya,Àfrica,dones,de 40 a 44 anys,població,,914
1996,Catalunya,Àfrica,dones,de 45 a 49 anys,població,,512
1996,Catalunya,Àfrica,dones,de 50 a 54 anys,població,,344
1996,Catalunya,Àfrica,dones,de 55 a 59 anys,població,,252
1996,Catalunya,Àfrica,dones,de 60 a 64 anys,població,,186
1996,Catalunya,Àfrica,dones,de 65 a 69 anys,població,,123
1996,Catalunya,Àfrica,dones,de 70 a 74 anys,població,,64
1996,Catalunya,Àfrica,dones,de 75 a 79 anys,població,,37
1996,Catalunya,Àfrica,dones,de 80 a 84 anys,població,,29
1996,Catalunya,Àfrica,dones,85 anys o més,població,,16
1996,Catalunya,Àfrica,dones,total,població,,12844
1996,Catalunya,Àfrica,total,de 0 a 4 anys,població,,2325
